domain,month,rank,page,views
ta.wikibooks.org,2026-07,13,திருவாசகம்/சிவபுராணம்_உரை_26-32,306
ta.wikibooks.org,2026-07,14,ஆத்திசூடி_எளிய_உரை,300
ta.wikibooks.org,2026-07,15,சமையல்_நூல்,270
ta.wikibooks.org,2026-07,16,மலர்கள்,243
ta.wikibooks.org,2026-07,17,இந்தி/எண்கள்,236
ta.wikibooks.org,2026-07,18,10-வது_திருமொழி_-_துப்புடையாரை,220
ta.wikibooks.org,2026-07,19,அடக்கம்_உடைமை,201
ta.wikibooks.org,2026-07,20,விக்கிநூல்கள்:ஆலமரத்தடி,190
ta.wikibooks.org,2026-07,20,உதவி:Development_stages,190
ta.wikibooks.org,2026-07,22,குழந்தைப்_பாடல்கள்/அழகர்_யானை,185
ta.wikibooks.org,2026-07,23,விலங்குகள்,177
ta.wikibooks.org,2026-07,24,நீர்_வாழ்பவை,173
ta.wikibooks.org,2026-07,25,வாழ்க்கை_வரலாறுகள்/பாரதிதாசன்,167
ta.wikibooks.org,2026-07,26,பறவைகள்,151
ta.wikibooks.org,2026-07,27,பூனைக்குடும்ப_விலங்குகள்/புலி,148
ta.wikibooks.org,2026-07,28,எழுத்துக்கள்/கு,143
ta.wikibooks.org,2026-07,29,மாங்கோடிபி,136
ta.wikibooks.org,2026-07,30,பாரதியார்_கவிதைகள்,129
ta.wikibooks.org,2026-07,31,ஐம்புலன்கள்,116
ta.wikibooks.org,2026-07,32,ஆண்டாள்_வாழ்க்கைக்_குறிப்பு,115
ta.wikibooks.org,2026-07,33,விலங்குகள்/காட்டு_விலங்குகள்,114
ta.wikibooks.org,2026-07,34,சி_ஷார்ப்,113
ta.wikibooks.org,2026-07,35,தமிழ்_விக்கிப்பீடியா,110
ta.wikibooks.org,2026-07,35,அறன்_வலியுறுத்தல்,110
ta.wikibooks.org,2026-07,37,விக்கிநூல்கள்:விக்கிநூல்கள்_என்றால்_என்ன?,107
ta.wikibooks.org,2026-07,37,"ஈசாப்_நீதிக்_கதைகள்/கழுகும்,_குள்ளநரியும்",107
ta.wikibooks.org,2026-07,39,2-வது_திருமொழி_-_நெய்க்குடத்தை,106
ta.wikibooks.org,2026-07,39,தமிழியல்,106
ta.wikibooks.org,2026-07,41,சூரியன்,103
ta.wikibooks.org,2026-07,42,திருவாசகம்/சிவபுராணம்_உரை_17-22,91
ta.wikibooks.org,2026-07,43,நாலாயிரத்_திவ்வியப்_பிரபந்தம்/பெருமாள்_திருமொழி,87
ta.wikibooks.org,2026-07,44,திருவாசகம்,86
ta.wikibooks.org,2026-07,45,குழந்தைப்_பாடல்கள்/வண்ணத்துப்_பூச்சி,83
ta.wikibooks.org,2026-07,46,ஈசாப்_நீதிக்_கதைகள்/ஓநாயும்_ஆட்டுக்குட்டியும்,79
ta.wikibooks.org,2026-07,46,4-வது_திருமொழி_-_சென்னியோங்கு,79
ta.wikibooks.org,2026-07,48,விக்கிநூல்கள்:சமுதாய_வலைவாசல்,78
ta.wikibooks.org,2026-07,49,பயனர்_பேச்சு:Natkeeran,76
ta.wikibooks.org,2026-07,49,முகம்மது_நபி,76
tcy.wikipedia.org,2026-07,1,ಮುಖ್ಯ_ಪುಟ,17828
tcy.wikipedia.org,2026-07,2,ವಿಕಿಪೀಡಿಯ:ಚಾವಡಿ,2209
tcy.wikipedia.org,2026-07,3,ವಿಸೇಸೊ:Search,1772
tcy.wikipedia.org,2026-07,4,ವಿಕಿಪೀಡಿಯ:ಚಾವಡಿ_(ತಾಂತ್ರಿಕ_ಸುದ್ದಿಲು),1764
tcy.wikipedia.org,2026-07,5,ವಿಕಿಪೀಡಿಯ:ಸಾಮಾನ್ಯೊ_ಹಕ್ಕ್‌_ನಿರಾಕರಣೆಲು,1750
tcy.wikipedia.org,2026-07,6,ಟೆಂಪ್ಲೇಟ್:Main_article,1482
tcy.wikipedia.org,2026-07,7,Special:RecentChanges,1429
tcy.wikipedia.org,2026-07,8,ದೀಪ್ತಿ_ಶರ್ಮ,1183
tcy.wikipedia.org,2026-07,9,ಫೈಲ್:3_Gour_Mohan_Mukherjee_Street_-_Kolkata_2011-10-22_6178.jpg,1086
tcy.wikipedia.org,2026-07,10,ಟೆಂಪ್ಲೇಟ್:Cite_web,1082
tcy.wikipedia.org,2026-07,11,ಟೆಂಪ್ಲೇಟ್:Infobox,877
tcy.wikipedia.org,2026-07,12,ಟೆಂಪ್ಲೇಟ್:Cite_book,874
tcy.wikipedia.org,2026-07,13,ಟೆಂಪ್ಲೇಟ್:Documentation_subpage,805
tcy.wikipedia.org,2026-07,14,ಮೋಡ್ಯೂಲ್:Footnotes/whitelist,793
tcy.wikipedia.org,2026-07,15,ಸತೀಶ್_ಬಂದಲೆ,767
tcy.wikipedia.org,2026-07,16,ಟೆಂಪ್ಲೇಟ್:Protection_templates,751
tcy.wikipedia.org,2026-07,17,ವಿಸೇಸೊ:RecentChanges,737
tcy.wikipedia.org,2026-07,18,ವಿಕಿಪೀಡಿಯ:ಕಜ್ಜಕೊಟ್ಯ-೧೭,733
tcy.wikipedia.org,2026-07,18,ವಿಕಿಪೀಡಿಯ:ಎಂಕ್ಲೆಗ್_ಲೆಪ್ಪುಕೊರ್ಲೆ,733
tcy.wikipedia.org,2026-07,20,ಬ್ಯಾರಿ_ಬಾಸೆ,697
tcy.wikipedia.org,2026-07,21,ಟೆಂಪ್ಲೇಟ್:Taxobox,665
tcy.wikipedia.org,2026-07,22,ಟೆಂಪ್ಲೇಟ್:Multiple_issues,644
tcy.wikipedia.org,2026-07,23,ದಕ್ಷಿಣ_ಕನ್ನಡ_ಜಿಲ್ಲೆ,616
tcy.wikipedia.org,2026-07,24,ಯಜುರ್ವೇದೊ,612
tcy.wikipedia.org,2026-07,25,ಟೆಂಪ್ಲೇಟ್:Citation_needed,611
tcy.wikipedia.org,2026-07,26,ಮೋಡ್ಯೂಲ್:Citation/CS1,599
tcy.wikipedia.org,2026-07,27,ಕೊಡುಂಗಳ್ಳೂರ್_ಭರಣಿ_ಉತ್ಸವ,595
tcy.wikipedia.org,2026-07,28,ಟೆಂಪ್ಲೇಟ್:Infobox_officeholder/doc,571
tcy.wikipedia.org,2026-07,29,ವಿಕಿಪೀಡಿಯ:ತುಳು_ಯೋಜನೆ/ತುಳು_ಪಟ್ಯೊಪುಸ್ತಕ_ಲೇಕನೊಲು,568
tcy.wikipedia.org,2026-07,30,ಟೆಂಪ್ಲೇಟ್:Main,556
tcy.wikipedia.org,2026-07,30,ಸಕಾಯೊ:ವಿಸಯೊಲು,556
tcy.wikipedia.org,2026-07,32,ಟೆಂಪ್ಲೇಟ್:Infobox_cricketer,553
tcy.wikipedia.org,2026-07,33,ಟೆಂಪ್ಲೇಟ್:Under_construction/doc,551
tcy.wikipedia.org,2026-07,34,ಟೆಂಪ್ಲೇಟ್:Citation,529
tcy.wikipedia.org,2026-07,35,ಟೆಂಪ್ಲೇಟ್:Taxobox/doc,525
tcy.wikipedia.org,2026-07,36,ಟೆಂಪ್ಲೇಟ್:Infobox_person,515
tcy.wikipedia.org,2026-07,37,ಟೆಂಪ್ಲೇಟ್:Coord_how-to,476
tcy.wikipedia.org,2026-07,38,ಬಳಕೆದಾರೆ:Vinoda_mamatharai,461
tcy.wikipedia.org,2026-07,39,ಟೆಂಪ್ಲೇಟ್:Documentation,456
tcy.wikipedia.org,2026-07,40,ಮೋಡ್ಯೂಲ್:Wikidata,442
tcy.wikipedia.org,2026-07,40,ತಡ್ಯ:ಇತ್ತೆದ_ಸಂಗತಿಲು,442
tcy.wikipedia.org,2026-07,42,ಟೆಂಪ್ಲೇಟ್:Merge/doc,439
tcy.wikipedia.org,2026-07,43,ಟೆಂಪ್ಲೇಟ್:Citation_Style_documentation/date,434
tcy.wikipedia.org,2026-07,43,ಬಳಕೆದಾರೆ:Durgaprasanna/ಕಲ್ಪುನ_ಕಳ,434
tcy.wikipedia.org,2026-07,45,ಟೆಂಪ್ಲೇಟ್:Quote/doc,426
tcy.wikipedia.org,2026-07,46,ಗಣೇಶ,408
tcy.wikipedia.org,2026-07,47,ಚಿಕ್ಕಮಗಳೂರು_ಜಿಲ್ಲೆ,407
tcy.wikipedia.org,2026-07,48,ಅಂಚೀ_ಮಿನ್,404
tcy.wikipedia.org,2026-07,49,ಮೌಂಟ್_ಫುಜಿ,398
tcy.wikipedia.org,2026-07,50,ಟೆಂಪ್ಲೇಟ್:Start_date_and_age,394
tcy.wiktionary.org,2026-07,1,ಮುಖ್ಯ_ಪುಟ,1264
tcy.wiktionary.org,2026-07,2,ಅಡ್ಡಣಿಗೆ,141
tcy.wiktionary.org,2026-07,3,ವಿಸೇಸೊ:Search,139
tcy.wiktionary.org,2026-07,4,ವಿಕ್ಷನರಿ:ಸಮುದಾಯೊ_ಪುಟೊ,88
tcy.wiktionary.org,2026-07,5,ವಿಕ್ಷನರಿ:ಚಾವಡಿ,68
tcy.wiktionary.org,2026-07,6,ವಿಸೇಸೊ:RecentChanges,62
tcy.wiktionary.org,2026-07,7,ಗೂಡು,35
tcy.wiktionary.org,2026-07,8,ಸಕಾಯೊ:ವಿಸಯೊಲು,34
tcy.wiktionary.org,2026-07,9,ವಿಕ್ಷನರಿ:ಕಜ್ಜೊ_ಪಟ್ಟಿಲು,23
tcy.wiktionary.org,2026-07,10,ಮೋಡ್ಯೂಲ್:script_utilities,21
tcy.wiktionary.org,2026-07,11,ಪರದೆ,17
tcy.wiktionary.org,2026-07,12,ವಿಕ್ಷನರಿ:Statistics,16
tcy.wiktionary.org,2026-07,13,ಕುದುರೆ,15
tcy.wiktionary.org,2026-07,13,ಕೋಲು,15
tcy.wiktionary.org,2026-07,13,ವಿಕ್ಷನರಿ_ಪಾತೆರ:ಸಮುದಾಯೊ_ಪುಟೊ,15
tcy.wiktionary.org,2026-07,16,ದುಡಿ,13
tcy.wiktionary.org,2026-07,16,ತುಳು,13
tcy.wiktionary.org,2026-07,18,ವರ್ಗೊ:ಮಾತಾ_ಬಾಸೆಲು,12
tcy.wiktionary.org,2026-07,18,ಮೋಡ್ಯೂಲ್:script_utilities/data,12
tcy.wiktionary.org,2026-07,20,ವಿಕ್ಷನರಿ:ನೀತಿಲು,11
tcy.wiktionary.org,2026-07,21,ಬಳಕೆದಾರೆ:154.205.154.254,8
tcy.wiktionary.org,2026-07,21,ವರ್ಗೊ:ನಾಮಪದೊಲು,8
tcy.wiktionary.org,2026-07,21,ಬಳಕೆದಾರೆ:Sannita_(WMF),8
tcy.wiktionary.org,2026-07,21,ಬಳಕೆದಾರೆ:2A01:D0:E76C:0:E516:1426:2C78:89E,8
tcy.wiktionary.org,2026-07,25,ಬಳಕೆದಾರೆ:2600:1700:FF00:2770:3093:B811:1F8:7D7B,7
tcy.wiktionary.org,2026-07,25,ವಿಕ್ಷನರಿ:ಮಲ್ಪುನ_ಕೆಲಸೊಲು,7
tcy.wiktionary.org,2026-07,25,ವರ್ಗೊ:List_of_topics,7
tcy.wiktionary.org,2026-07,25,ಬಳಕೆದಾರೆ:EPIC,7
tcy.wiktionary.org,2026-07,25,ನಿದ್ರೆ,7
tcy.wiktionary.org,2026-07,25,ಬಳಕೆದಾರೆ:209.126.73.0/24,7
tcy.wiktionary.org,2026-07,25,ಕಡ,7
tcy.wiktionary.org,2026-07,32,ಬಳಕೆದಾರೆ:2607:FB91:1928:C6C1:AC39:60F1:812B:930C,6
tcy.wiktionary.org,2026-07,32,%u0cae%u0cc1%u0c96%u0ccd%u0caf_%u0caa%u0cc1%u0c9f,6
tcy.wiktionary.org,2026-07,32,ಮೋಡ್ಯೂಲ್:scripts/charToScript,6
tcy.wiktionary.org,2026-07,32,Tulu,6
tcy.wiktionary.org,2026-07,32,ಬಳಕೆದಾರೆ:213.91.138.11,6
tcy.wiktionary.org,2026-07,32,ಬಳಕೆದಾರೆ:176.120.209.27,6
tcy.wiktionary.org,2026-07,32,ಮಂಚ,6
tcy.wiktionary.org,2026-07,32,ಬಳಕೆದಾರೆ:185.5.46.77,6
tcy.wiktionary.org,2026-07,32,ಬಳಕೆದಾರೆ:2604:3D08:9476:BE00:74F5:3DA0:2D5:5823,6
tcy.wiktionary.org,2026-07,32,ಉಬರ್,6
tcy.wiktionary.org,2026-07,32,ಬಳಕೆದಾರೆ:2603:6080:A740:C00:7094:B02:7BB7:3F15,6
tcy.wiktionary.org,2026-07,32,ಬಳಕೆದಾರೆ:107.150.94.37,6
tcy.wiktionary.org,2026-07,32,ಬಳಕೆದಾರೆ_ಪಾತೆರ:Bharathesha_Alasandemajalu,6
tcy.wiktionary.org,2026-07,32,ಬಳಕೆದಾರೆ:185.188.61.7,6
tcy.wiktionary.org,2026-07,32,ಬಳಕೆದಾರೆ:2804:214:8177:13C2:1:2:8C9F:2223,6
tcy.wiktionary.org,2026-07,47,ಅಗತ್ಯೊ,5
tcy.wiktionary.org,2026-07,47,ಬಳಕೆದಾರೆ:198.98.183.136,5
tcy.wiktionary.org,2026-07,47,ಬಳಕೆದಾರೆ:197.239.91.241,5
tcy.wiktionary.org,2026-07,47,ಒಪ್ಪಿಗೆ,5
tcy.wikisource.org,2026-07,1,ಪುಟ:ಕಮಲಾದೇವಿ_ಚಟ್ಟೋಪಾಧ್ಯಾಯೆರ್‌.pdf/೭,3685
tcy.wikisource.org,2026-07,2,ಮುಖ್ಯ_ಪುಟ,2139
tcy.wikisource.org,2026-07,3,ವಿಸೇಸೊ:Search,1367
tcy.wikisource.org,2026-07,4,ವಿಸೇಸೊ:RecentChanges,794
tcy.wikisource.org,2026-07,5,ವಿಕಿಸೋರ್ಸ್:ಚಾವಡಿ,550
tcy.wikisource.org,2026-07,6,ಸಕಾಯೊ:Contents,266
tcy.wikisource.org,2026-07,7,ಪುಟ:ವೀರರಾಣಿ_ಅಬ್ಬಕ್ಕದೇವಿ.pdf/೮,235
tcy.wikisource.org,2026-07,8,ವಿಕಿಸೋರ್ಸ್:ನಿರ್ವಾಹಕೆರ್_ಆವರ_ಬಿನೈತ,205
tcy.wikisource.org,2026-07,9,ತುಳುನಾಡಿನಲ್ಲಿ_ಬಾಸೆಲ್_ಮಿಶನ್_ಮತ್ತಿತರ_ಲೇಖನಗಳು,174
tcy.wikisource.org,2026-07,10,ಪುಟ:ವೀರರಾಣಿ_ಅಬ್ಬಕ್ಕದೇವಿ.pdf/೬,155
tcy.wikisource.org,2026-07,11,ಪುಟ:ಭಾರತಕಾವ್ಯೊ_ಪಾಸಡಿ_-_2.pdf/೩೭೩,130
tcy.wikisource.org,2026-07,12,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೩೬೮,109
tcy.wikisource.org,2026-07,13,ಪುಟ:ತುಳು_ಪಾಡ್ದನೊಲು.pdf/೨೩,105
tcy.wikisource.org,2026-07,14,ಪುಟ:ವೀರರಾಣಿ_ಅಬ್ಬಕ್ಕದೇವಿ.pdf/೫,85
tcy.wikisource.org,2026-07,15,ಪರಿವಿಡಿ:ಮಂದಾರ_ಕೇಶವ_ಬಟ್ರ್.pdf,82
tcy.wikisource.org,2026-07,16,ಮೋಡ್ಯೂಲ್:Yesno,81
tcy.wikisource.org,2026-07,17,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೨೪,80
tcy.wikisource.org,2026-07,17,ವಿಕಿಸೋರ್ಸ್:ಪರಿವಿಡಿ_ಪುಟ,80
tcy.wikisource.org,2026-07,19,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೭,77
tcy.wikisource.org,2026-07,20,ಪುಟ:ತುಳುನಾಡಿನಲ್ಲಿ_ಬಾಸೆಲ್_ಮಿಶನ್_ಮತ್ತಿತರ_ಲೇಖನಗಳು.pdf/3,74
tcy.wikisource.org,2026-07,21,ಪುಟ:ಮಂದಾರ_ಕೇಶವ_ಬಟ್ರ್.pdf/45,73
tcy.wikisource.org,2026-07,22,ಮೋಡ್ಯೂಲ್:TableTools,72
tcy.wikisource.org,2026-07,23,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೨೮೩,71
tcy.wikisource.org,2026-07,23,ಪುಟ:ಮದಿಪು_ಲೇಖನೊಲು.pdf/೩೭,71
tcy.wikisource.org,2026-07,23,ಮುಖ್ಯ_ಪುಟ/old,71
tcy.wikisource.org,2026-07,23,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೫,71
tcy.wikisource.org,2026-07,27,ಪುಟ:ತುಳುನಾಡಿನಲ್ಲಿ_ಬಾಸೆಲ್_ಮಿಶನ್_ಮತ್ತಿತರ_ಲೇಖನಗಳು.pdf/92,67
tcy.wikisource.org,2026-07,27,ಪರಿವಿಡಿ:ಗುರ್ತ.pdf,67
tcy.wikisource.org,2026-07,29,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೩೬೫,66
tcy.wikisource.org,2026-07,30,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೬,65
tcy.wikisource.org,2026-07,30,ಟೆಂಪ್ಲೇಟ್:ಮುಖ್ಯ_ಪುಟ/styles.css,65
tcy.wikisource.org,2026-07,32,ಫೈಲ್:ತುಳು_ಪಾಡ್ದನೊಲು.pdf,63
tcy.wikisource.org,2026-07,32,ಫೈಲ್:ಕಯ್ಯಾರೆರ್ನ_ಕಬಿತೆಲು.pdf,63
tcy.wikisource.org,2026-07,32,ಪುಟ:ಮದಿಪು_ಲೇಖನೊಲು.pdf/೧೦,63
tcy.wikisource.org,2026-07,35,ಪರಿವಿಡಿ:ತುಳು_ಪಾತೆರೊ.pdf,62
tcy.wikisource.org,2026-07,36,ಪುಟ:ಜೋಕುಲೆ_ಉಜ್ಜಾಲ್_-_ಜೋಕುಲೆ_ಪದಜೊಂಕುಲಿ.pdf/43,61
tcy.wikisource.org,2026-07,37,ಪುಟ:ಮದಿಪು_ಲೇಖನೊಲು.pdf/೭೦,59
tcy.wikisource.org,2026-07,37,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೩೬೩,59
tcy.wikisource.org,2026-07,37,ಪುಟ:ಗುರ್ತ.pdf/15,59
tcy.wikisource.org,2026-07,37,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೩೫೯,59
tcy.wikisource.org,2026-07,41,ಪುಟ:ಗುರ್ತ.pdf/11,58
tcy.wikisource.org,2026-07,42,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೧೬,57
tcy.wikisource.org,2026-07,42,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೧೯,57
tcy.wikisource.org,2026-07,44,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೧೦೧,55
tcy.wikisource.org,2026-07,44,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೨೧,55
tcy.wikisource.org,2026-07,44,ಪುಟ:ವೀರರಾಣಿ_ಅಬ್ಬಕ್ಕದೇವಿ.pdf/೧೭,55
tcy.wikisource.org,2026-07,47,ಪುಟ:ಕಯ್ಯಾರೆರ್ನ_ಕಬಿತೆಲು.pdf/೧೭,54
tcy.wikisource.org,2026-07,48,ಪುಟ:ಗುರ್ತ.pdf/47,53
tcy.wikisource.org,2026-07,48,ಪುಟ:ತುಳು_ಪಾತೆರೊ.pdf/೬೬,53
